ytid,caption,low quality,instrumental,emotional,passionate,energetic,noisy,medium tempo,amateur recording,slow tempo,live performance,acoustic drums,fast tempo,acoustic guitar,mono,bass guitar,electric guitar,piano,e-bass,groovy,pop,uptempo,poor audio quality,male voice,instrumental music,shimmering hi hats,punchy snare,rock,groovy bass,youthful,punchy kick
APTh9uhf7WQ,This is the live recording of a dubstep performance. The DJ is performing the beat on a MIDI control panel. There is an ever-changing synth sound that plays the melody and also provides the strong and fuzzy bass. The rhythmic background consists of an aggressive electronic drum sound. The atmosphere is loud and energetic. This piece could be played at rave parties and at nightclubs.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU1l1i0H0j0,"The song is an instrumental. The song is medium tempo with a groovy bass line, techno drumming rhythm, keyboard synth string accompaniment and other percussive hits. The song is energetic and passionate. The song is a techno dance tune and has poor audio quality,",0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15CZ2h5VL-A,"This amateur recording features a shaker being played continuously. A cajon is played. After about two bars, the sound of the cajon changes to a more open sound. This video is an instrumental. There are no voices in this song. This song can be played as an instruction for cajon players.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALVS3Q_jNaU,"This is the recording of a jazz reggae concert. There is a saxophone lead playing a solo. There is a keyboard and an electric guitar playing the main tune with the backing of a bass guitar. In the rhythmic background, there is an acoustic reggae drum beat. The atmosphere is groovy and chill. This piece could be playing in the background at a beach. It could also be included in the soundtrack of a summer/vacation/tropical themed movie.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1RhYdQnZ_hw,"This is an amateur vocal cover of a pop music piece. There is a teen female vocalist singing melodically. On the backing track, an acoustic guitar is heard playing the main theme while an acoustic sounding drum track is playing the rhythmic background. The atmosphere is melancholic.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07xGXxIHOL4,"A male vocalist sings this soft love song. The tempo is slow with a romantic piano accompaniment, groovy bass line, steady drumming and ambient saxophone harmony. The song is a romantic, emotional, mellow, sentimental, proposal or wedding song. This song is a R&B/Soul song.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6VJ_auuKzss,"A female vocalist sings this enthusiastic pop. The tempo is fast with an energetic and punchy drumming, synthesiser arrangements and flute melody. The song is youthful, enthusiastic, upbeat, vivacious, vibrant with a dance groove. This song is contemporary pop.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AVsNJgR_K6w,This is a congregational singing performance performed at a Christian church. Male and female voices from all age groups are singing together in this piece. The atmosphere is religious. This piece could be used in the soundtrack of a gospel movie.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABSLnckbB8w,This is an ambient house music piece. There is no singer in the music. There are various resonating synth sounds used with ambient sound effects. Electronic drum hits can be heard reverberating in the piece. The atmosphere is airy. The best use for this piece would be either as an advertisement jingle or as a background music for a tutorial/instructive video.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0u4gY1bBUwQ,"This music is a lively instrumental. The tempo is fast with a drum beat introduction, saxophone solo, piano solo, followed with lively harmony of the tenor sax and march like drumming. This piece is the song introduction. It is a lively, cheerful, happy, celebratory and youthful Western Classical.",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ASgLbz48BaY,This song features an overdriven guitar being played. One single note is played with a vibrato. A metronome is playing in the background. There are no other instruments. There are no voices in this song. This song can be played in a guitar instruction video.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5pIdH6p3kuo,The low quality recording features a raw innocent girl vocal singing over sloppy acoustic rhythm guitar chords. It sounds passionate and the recording is noisy and in mono.,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5f6hjZf9Yw,This folk song features a male voice singing the main melody in an emotional mood. This is accompanied by an accordion playing fills in the background. A violin plays a droning melody. There is no percussion in this song. This song can be played at a Central Asian classical concert.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AtWf5OAE8aM,"Quirky, cheeky, jazzy music featuring a lead trombone melody, a triangle playing a swing pattern, a cheesy organ and a medium tempo.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2kY_ZG78V-g,"This is low quality audio and all instruments are not heard clearly. The main melody is played on a marimba. This is accompanied by a timpani. Another drum set is used to play percussion with the focus on the snare and hi-hat. After the marimbas pause, one marimba plays a soft melody. This song does not feature any vocals. This song can be played in a fantasy sequence in a movie.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ieXDFjLKNo,"This audio is an instrumental playing in the background. The music is sinister and anticipatory of something bad. There are ambient sounds of nature like roaring, grunting, scuffling, wild boar squealing,birds chirping loudly and painful cries, indicative that this is an animal being hunted.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Z74i_FWs3o,This is a shuffle music piece. It opens with a dissolving sound effect that signals that a drop is about to start. The dialing sound effects of a buttoned telephone can be heard. It mostly consists of electronic sounds that could be influenced by drum & bass.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9YnYlDFKn-U,"Live, amateur recording of record scratching over an instrumental old-school hip hop beat.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JRvGMTjEzQ,This is an acoustic performance of a Vietnamese ballad music piece. There is a male vocalist singing gently while playing a mellow tune on the acoustic guitar. The atmosphere is sentimental and melancholic. This piece could be playing in the background at a Vietnamese coffee shop.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FJFcgaa0oE,This funk song features a male voice singing the main melody. The melody is repetitive. This is accompanied by percussion that does not play any cymbals. A trumpet plays a repetitive melody of staccato notes. There are other quirky instruments playing in the background adding to the percussion. The mood of this song is upbeat. This song can be played in a bank robbery movie.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-FFx68qSAuY,This is a punk rock music piece. There are male vocals singing in a grunt-like manner. The melody is being played by an electric guitar while a bass guitar plays in the background. The rhythm consists of a slightly fast-paced rock acoustic drum beat. The piece has an aggressive atmosphere. It could be used in the soundtrack of an action-filled video game.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0trWdhSvab4,"Male singers sing this vocal harmony. The song is medium fast tempo with a groovy bass line, steady drumming rhythm, piano accompaniment and guitar rhythm. The song is devotional and congregational. The song is a classic Christian praise hit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35b9UHjagaI,This is a TV series theme. It is an instrumental piece. There is a melody being played on an acoustic guitar. There are various percussive elements in this piece. The piece is mostly rhythmic and there is an eccentric feel to it. This piece could be used as an accompaniment piece in a latin dance course.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5gh5H0QqJl0,Here we have a pop R&B song with a piano arpeggio and guitar strumming as the lead melodic components in the instrumental. A rapper then utters a few words in his raspy and strong voice. We then hear subtle soulful backing vocals. The song is emotional.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ZryMX2UtAo,This is a country music piece. There is a female vocalist singing melodically in the lead. The electric guitar is playing a simple tune with occasional fiddle tunes adding texture. The bass guitar is playing a simple bass line. There is a basic rock acoustic drum beat in the rhythmic background. It has a normal tempo. The atmosphere is easygoing. This piece could be used in the soundtrack of a teenage drama movie/TV series. It could also be used as an advertisement jingle.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1O4LpU7HggY,"This clip features a male voice narrating about guitars. In the background, an acoustic guitar is strumming chords and picking notes used as fills. The mood of the song is happy and uptempo. There are no other instruments in this song. This song can be played in a romantic mood. This audio can be used in a guitar promotional video.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7pYavsK9sPg,"The low quality recording features a reggae song that consists of a fruity male vocal singing over shimmering hi hats, groovy bass, organ keys, chords, claps and male vocal chants. It sounds addictive, groovy and muddy, due to the poor quality of the mix.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0VwX92X3iPc,This audio contains a female voice speaking in a relaxed and sensual sounding way while you can hear the sound of scratching on a surface.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHrUfa2H_5s,A male voice is singing in the mid-range with a lot of vibrato on some notes along with a shrutibox playing one chord. Here and there you can hear some hits of a tabla. The recording is full of voices talking in the background. This seems to be an amateur recording. This song may be playing at a concert with people sitting in chairs.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2pgKzeDRqg,A male singer sings this Latin dance melody. The tempo is fast with a harpist playing fast passages with an acoustic guitar strumming rhythm. The song is emotional and energetic. The audio quality is bad with ambient Street noises and high gain.,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-7B9tPuIP-w,"A male voice narrates a monologue to the rhythm of a song in the background. The song is fast tempo with enthusiastic drumming, groovy bass lines,cymbal ride, keyboard accompaniment ,electric guitar and animated vocals. The song plays softly  in the background as the narrator speaks and burgeons when he stops. The song is a classic Rock and Roll and the narration is a Documentary.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7DIPyJB4osY,"The low quality recording features a live performance of groovy wooden percussion. There is a wooden impact in the form of a wooden stick falling on the floor - which is a part of the groove. The recording is a bit noisy, due to a ventilation system, which also makes it very intimate.",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-JVWfFPBl84,"This audio clip features the sound produced at a particular frequency by a Tibetan singing bowl. This produces a continuous ringing sound. Toward the end of the clip, some other animal sounds can be heard. There are no other instruments in this song. This song can be played at a meditation center.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e46Hfy5j8g,"The low quality recording features a trance song that consists of ambient wide synth pad chords, growly synth bass, another layer of synth bass stab and echoing female vocals over it. It sounds mystical, hypnotic and exciting.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AcX1B_Pr-RQ,"The low quality recording features a reggae song sung by low flat male vocals, followed by repetitive synth lead melody, groovy bass, vocal chants, claps, punchy kick hits, shimmering hi hats and open hats. It sounds energetic, suspenseful and it is in mono. At one point the vocal cracks and it sounds out of tune for a split second.",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4QJktFv916o,"The low quality recording features a metal song that consists of female opera vocal singing over double pedal kick, punchy snare, energetic cymbals, wide electric guitar melody and groovy bass guitar. It sounds aggressive, energetic and upbeat.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-WvVG0wHcTc,"The low quality recording features a classical live performance of sustained violin melody, shimmering hi hats, electric guitar melody, theremin solo melody and subtle female vocals at the end of the loop. There are some crowd clapping sounds in the background. It is noisy, in mono and it sounds passionate and emotional.",1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7FkuqqdWRhw,This is a pop R & B song with an electronic influence. We hear layers of synths driving the melodic component of the instrumental. The first synth has a repeated rapid motif that has the same beeping tone as a video game. The second synth is fuzzy and sustained.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5at69yM1PoU,"The low quality recording features a sustained didgeridoo melody played over quiet, shimmering shakers and wooden percussion. It sounds intense and suspenseful.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91Qp8XUskXo,Someone is playing a shofar in a high frequency blowing overtones in the higher register before dropping into the high-mid range. At the end you can hear a backing track playing. This song may be playing at home while enjoying your instrument.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a_Qxd4ECTo,"This music is an intense instrumental; the tempo is fast with atmospheric synthesiser,non-tertian harmonies , distal reverb and electronic sounds. The music is tense, sinister, suspenseful, futuristic, psychedelic and alien. This music is Futurepop.",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1QFli7KSXAQ,"The Rock song features a passionate male vocalist singing over wide electric guitar melodies, groovy bass guitar, shimmering cymbals, groovy toms, punchy snare and kick hits. It sounds energetic, passionate, emotional and loud.",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
-cQ-jUTEgck,This is a live performance of a southern rock piece. There is an electric guitar playing a blues solo. There is a bass guitar playing in the background. The rhythm is being played by the acoustic drums. The atmosphere is groovy. This piece could be playing in the background at a rock bar.,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
